release_id,track_number,performance_id,track_title,duration_seconds,spotify_track_url,notes
release-30-days-of-dead-2019,4,gd-1987-09-16-high-time-1-6,High Time,442,,disc 1 track 4; MusicBrainz recording a0baca3f-c0f8-4c56-94fa-6c02ee819967; title aligned uniquely and monotonically with the gd-1987-09-16 setlist.
release-30-days-of-dead-2019,5,gd-1970-06-07-friend-of-the-devil-1-3,Friend of the Devil,222,,disc 1 track 5; MusicBrainz recording a1f63946-74ac-4ab7-8ad0-2a0bb92af14a; title aligned uniquely and monotonically with the gd-1970-06-07 setlist.
release-30-days-of-dead-2019,6,,Black Throated Wind / Deal,1021,,disc 1 track 6; MusicBrainz recording 8151dc3e-4345-4be1-b2f4-55b92d9ff44e; no canonical performance mapped: setlist alignment for gd-1991-05-12 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2019,7,,Victim or the Crime / Eyes of the World,1761,,disc 1 track 7; MusicBrainz recording d1c934cc-b8cf-4dd4-83d0-5659a4f24f4a; no canonical performance mapped: setlist alignment for gd-1994-06-26 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2019,8,gd-1976-06-12-row-jimmy-1-2,Row Jimmy,619,,disc 1 track 8; MusicBrainz recording 68d89197-06ad-41b7-a4a1-9c68db4daf95; title aligned uniquely and monotonically with the gd-1976-06-12 setlist.
release-30-days-of-dead-2019,9,,Samson and Delilah,298,,disc 1 track 9; MusicBrainz recording acf7e106-f686-4f25-ad09-7608ed7834f1; no canonical performance mapped: no per-track show date in MusicBrainz metadata (multi-show release).
release-30-days-of-dead-2019,10,gd-1977-10-07-passenger-2-4,Passenger,234,,disc 1 track 10; MusicBrainz recording 6d6c7091-dd97-4d8c-b356-3e5685f5bc21; title aligned uniquely and monotonically with the gd-1977-10-07 setlist.
release-30-days-of-dead-2019,11,gd-1978-06-04-tennessee-jed-1-8,Tennessee Jed,495,,disc 1 track 11; MusicBrainz recording c103f6be-5c9f-4d57-b638-091eb363e54f; title aligned uniquely and monotonically with the gd-1978-06-04 setlist.
release-30-days-of-dead-2019,12,,Black Peter / Candyman,1002,,disc 1 track 12; MusicBrainz recording 12c3ef86-f54a-480d-a3c8-1401a734d97b; no canonical performance mapped: setlist alignment for gd-1971-10-24 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2019,13,gd-1989-12-28-feel-like-a-stranger-1-2,Feel Like a Stranger,540,,disc 1 track 13; MusicBrainz recording bbf2c759-477a-40ed-8cb4-2532c5ab2b3a; title aligned uniquely and monotonically with the gd-1989-12-28 setlist.
release-30-days-of-dead-2019,14,gd-1992-03-21-so-many-roads-1-7,So Many Roads,408,,disc 1 track 14; MusicBrainz recording 243bc14d-09d9-4cae-ac50-3593753545e8; title aligned uniquely and monotonically with the gd-1992-03-21 setlist.
release-30-days-of-dead-2019,15,,Scarlet Begonias / Fire on the Mountain,1373,,disc 1 track 15; MusicBrainz recording b752747b-d555-4211-8680-dc7ce1007ad0; no canonical performance mapped: no per-track show date in MusicBrainz metadata (multi-show release).
release-30-days-of-dead-2019,16,,Lazy Lightning / Supplication,510,,disc 1 track 16; MusicBrainz recording 584509fd-092f-4dde-8fe2-1bc010f488e5; no canonical performance mapped: setlist alignment for gd-1980-08-31 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2019,17,gd-1970-12-26-friend-of-the-devil-1-7,Friend of the Devil,237,,disc 1 track 17; MusicBrainz recording 9b0a898c-b5ae-4865-bd0a-e456d592a90c; title aligned uniquely and monotonically with the gd-1970-12-26 setlist.
release-30-days-of-dead-2019,18,,Hell in a Bucket / Sugaree,946,,disc 1 track 18; MusicBrainz recording 53896001-90fe-42c3-a7e5-0e8ee2b5bf6d; no canonical performance mapped: setlist alignment for gd-1988-04-05 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2019,19,gd-1969-08-30-easy-wind-1-4,Easy Wind,602,,disc 1 track 19; MusicBrainz recording b38d89b1-d59a-4d9e-b616-3cef764ae722; title aligned uniquely and monotonically with the gd-1969-08-30 setlist.
release-30-days-of-dead-2019,20,gd-1977-12-31-loser-1-4,Loser,505,,disc 1 track 20; MusicBrainz recording 4b928309-eed7-4b14-ab49-3d3c7709c0a1; title aligned uniquely and monotonically with the gd-1977-12-31 setlist.
release-30-days-of-dead-2019,21,,China Cat Sunflower / I Know You Rider,835,,disc 1 track 21; MusicBrainz recording 5d033ea1-b738-446f-8d97-75a173072c06; no canonical performance mapped: setlist alignment for gd-1974-05-12 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2019,22,gd-1978-05-07-u-s-blues-3-1,U.S. Blues,349,,disc 1 track 22; MusicBrainz recording 254a2821-267a-4806-9bc1-3d1f7fc1df85; title aligned uniquely and monotonically with the gd-1978-05-07 setlist.
release-30-days-of-dead-2019,23,,Standing on the Corner / Mindbender (Confusion’s Prince),417,,disc 1 track 23; MusicBrainz recording e4250f5f-beb6-42d0-864b-c35cb4f1e036; no canonical performance mapped: track date 1966-02-23 date not in canonical shows.
release-30-days-of-dead-2019,24,,He's Gone / Truckin’ / The Other One,2533,,disc 1 track 24; MusicBrainz recording d8ebbc97-c820-474f-a347-289d51f37e36; no canonical performance mapped: setlist alignment for gd-1973-02-19 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2019,25,,Believe It or Not / Truckin’ / He’s Gone,1615,,disc 1 track 25; MusicBrainz recording 87d96d0a-701d-4bc3-aeed-e3e21d5473a5; no canonical performance mapped: setlist alignment for gd-1988-06-30 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2019,26,,Comes a Time / Lost Sailor / Saint of Circumstance / Casey Jones,1694,,disc 1 track 26; MusicBrainz recording a73e6f96-9007-4751-a97d-f55fe210aee6; no canonical performance mapped: setlist alignment for gd-1980-08-26 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2019,27,,Doin’ That Rag / High Time,788,,disc 1 track 27; MusicBrainz recording c91cbd7b-b515-484b-b333-f836749a99e7; no canonical performance mapped: setlist alignment for gd-1969-06-28 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2019,28,,The Other One / Spanish Jam / Wharf Rat,1441,,disc 1 track 28; MusicBrainz recording 46ec4e9c-c1d9-4b66-84c0-2a3a5ba92b54; no canonical performance mapped: setlist alignment for gd-1974-07-29 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2019,29,,Jam,449,,disc 1 track 29; MusicBrainz recording c59d3c50-f5d0-4f77-a893-b2356a2cc07f; no canonical performance mapped: track date 1968-09-01 date matches multiple canonical shows.
release-30-days-of-dead-2019,30,,Dark Star / St. Stephen / The Eleven,1875,,disc 1 track 30; MusicBrainz recording ce8e3842-3287-484e-b6cc-875b1ea0320f; no canonical performance mapped: setlist alignment for gd-1968-10-13 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2020,1,gd-1981-12-06-jack-a-roe-1-9,Jack-A-Roe,275,,disc 1 track 1; MusicBrainz recording 64032746-91ba-4fb4-9485-f88a2b3d5396; title aligned uniquely and monotonically with the gd-1981-12-06 setlist.
release-30-days-of-dead-2020,2,gd-1978-04-18-looks-like-rain-1-3,Looks Like Rain,481,,disc 1 track 2; MusicBrainz recording a1ffcb36-a794-4738-9226-8d25a6694fdb; title aligned uniquely and monotonically with the gd-1978-04-18 setlist.
release-30-days-of-dead-2020,3,,Never Trust a Woman,511,,disc 1 track 3; MusicBrainz recording a8edfcc6-28c0-4935-b0ba-e6fa031870ec; no canonical performance mapped: setlist alignment for gd-1984-06-21 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2020,4,gd-1971-02-24-bird-song-1-5,Bird Song,487,,disc 1 track 4; MusicBrainz recording 5b02200d-1ef8-4c2d-83bf-ccbc9e6767e1; title aligned uniquely and monotonically with the gd-1971-02-24 setlist.
release-30-days-of-dead-2020,5,gd-1980-04-01-friend-of-the-devil-1-5,Friend of the Devil,598,,disc 1 track 5; MusicBrainz recording 8a754ba4-b797-4178-adac-ae15cc2913ff; title aligned uniquely and monotonically with the gd-1980-04-01 setlist.
release-30-days-of-dead-2020,6,gd-1970-02-23-little-sadie-1-7,Little Sadie,178,,disc 1 track 6; MusicBrainz recording d36ef251-5b09-4375-996e-16df5ba764c5; title aligned uniquely and monotonically with the gd-1970-02-23 setlist.
release-30-days-of-dead-2020,7,gd-1974-07-25-ship-of-fools-3-1,Ship of Fools,386,,disc 1 track 7; MusicBrainz recording fdf99724-dc86-4446-b6b0-83beaf344b0a; title aligned uniquely and monotonically with the gd-1974-07-25 setlist.
release-30-days-of-dead-2020,8,gd-1977-05-18-stella-blue-2-7,Stella Blue,947,,disc 1 track 8; MusicBrainz recording 6e13a985-4512-4b7b-8f9a-1dddf8ca89f7; title aligned uniquely and monotonically with the gd-1977-05-18 setlist.
release-30-days-of-dead-2020,9,gd-1989-10-23-feel-like-a-stranger-1-2,Feel Like a Stranger,481,,disc 1 track 9; MusicBrainz recording 38ad13b4-613e-4a2d-ad12-13378b67dbbf; title aligned uniquely and monotonically with the gd-1989-10-23 setlist.
release-30-days-of-dead-2020,10,gd-1987-09-16-hes-gone-2-6,He’s Gone,862,,disc 1 track 10; MusicBrainz recording 2a222f6d-e318-42e5-a40d-bb8280561847; title aligned uniquely and monotonically with the gd-1987-09-16 setlist.
release-30-days-of-dead-2020,11,gd-1969-07-03-casey-jones-1-7,Casey Jones,358,,disc 1 track 11; MusicBrainz recording 8ef47850-fbc9-49f8-9082-e64bedc8d068; title aligned uniquely and monotonically with the gd-1969-07-03 setlist.
release-30-days-of-dead-2020,12,gd-1972-09-16-playing-in-the-band-1-12,Playing in the Band,1163,,disc 1 track 12; MusicBrainz recording c7258af3-f0c1-474b-8381-1d8573460627; title aligned uniquely and monotonically with the gd-1972-09-16 setlist.
release-30-days-of-dead-2020,13,gd-1993-03-29-here-comes-sunshine-2-1,Here Comes Sunshine,437,,disc 1 track 13; MusicBrainz recording f49a3f4c-f061-4302-8333-e791e04b8d6c; title aligned uniquely and monotonically with the gd-1993-03-29 setlist.
release-30-days-of-dead-2020,14,,Shakedown Street / Bertha,1088,,disc 1 track 14; MusicBrainz recording da9efd4c-33da-4c00-a3f9-9a44de9b9f87; no canonical performance mapped: setlist alignment for gd-1981-10-10 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2020,15,,Hell in a Bucket / Sugaree,1165,,disc 1 track 15; MusicBrainz recording 48fc66f7-5fcc-45c9-a088-f792ce6966ca; no canonical performance mapped: setlist alignment for gd-1991-03-17 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2020,16,gd-1992-12-12-dark-star-2-4,Dark Star,800,,disc 1 track 16; MusicBrainz recording 0c7b9371-7b64-4361-9572-953799380e22; title aligned uniquely and monotonically with the gd-1992-12-12 setlist.
release-30-days-of-dead-2020,17,,Shakedown Street / Estimated Prophet / Eyes of the World,2151,,disc 1 track 17; MusicBrainz recording 763b4081-28db-4f83-a9e4-16b8c202c155; no canonical performance mapped: setlist alignment for gd-1986-04-01 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2020,18,,Truckin’ / Terrapin Station,1152,,disc 1 track 18; MusicBrainz recording 60ff8b25-e52a-4298-9728-30f6aa86b593; no canonical performance mapped: setlist alignment for gd-1989-03-31 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2020,19,,That’s It for the Other One / Main Time,1853,,disc 1 track 19; MusicBrainz recording 0945cff4-0713-4b75-a236-96c72b0cbee9; no canonical performance mapped: setlist alignment for gd-1970-06-07 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2020,20,,Feel Like a Stranger / They Love Each Other,938,,disc 1 track 20; MusicBrainz recording c1a20712-77ce-46b4-8594-b017e9095d5e; no canonical performance mapped: setlist alignment for gd-1985-09-03 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2020,21,,Eyes of the World (outtake),368,,disc 1 track 21; MusicBrainz recording 01783442-9b61-4a3e-beec-4832941a747e; no canonical performance mapped: track date 1973-08-08 date not in canonical shows.
release-30-days-of-dead-2020,22,,Loser / Playing in the Band,849,,disc 1 track 22; MusicBrainz recording 3ae81d36-7bf0-4100-acbf-c74020382fae; no canonical performance mapped: setlist alignment for gd-1971-11-14 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2020,23,,Eyes of the World / Fire on the Mountain,1729,,disc 1 track 23; MusicBrainz recording 6fc77e5f-89dc-4f6b-b791-3c6bd65a6623; no canonical performance mapped: setlist alignment for gd-1994-07-03 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2020,24,,Crazy Fingers (rehearsal),457,,disc 1 track 24; MusicBrainz recording ac78032d-f560-4776-8672-1f73fcf80012; no canonical performance mapped: no per-track show date in MusicBrainz metadata (multi-show release).
release-30-days-of-dead-2020,25,,Let It Grow / Don’t Ease Me In,984,,disc 1 track 25; MusicBrainz recording b75f5b02-fea3-4fcd-9fc6-fea4b8ac34fb; no canonical performance mapped: setlist alignment for gd-1981-11-30 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2020,26,gd-1990-10-20-black-throated-wind-1-5,Black-Throated Wind,367,,disc 1 track 26; MusicBrainz recording 51bd87e5-531c-41f8-a9c4-f689c29c9b3b; title aligned uniquely and monotonically with the gd-1990-10-20 setlist.
release-30-days-of-dead-2020,27,,Sugar Magnolia / Scarlet Begonias / Fire on the Mountain,1940,,disc 1 track 27; MusicBrainz recording 67dc6961-3a91-4642-a9f5-95b5af327cd0; no canonical performance mapped: setlist alignment for gd-1991-04-27 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2020,28,gd-1971-04-13-uncle-john-s-band-3-1,Uncle John’s Band,367,,disc 1 track 28; MusicBrainz recording 5dcad4e5-d9e4-4f56-9ac3-227249f4ac06; title aligned uniquely and monotonically with the gd-1971-04-13 setlist.
release-30-days-of-dead-2020,29,,China Cat Sunflower / I Know You Rider,964,,disc 1 track 29; MusicBrainz recording b7e8826c-aab7-451b-98ed-af9157b9b22c; no canonical performance mapped: setlist alignment for gd-1989-10-11 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2020,30,gd-1972-11-15-brokedown-palace-2-4,Brokedown Palace,347,,disc 1 track 30; MusicBrainz recording 22003b19-7880-44b5-bd2a-76302680eefb; title aligned uniquely and monotonically with the gd-1972-11-15 setlist.
release-30-days-of-dead-2021,1,,Bird Song / Jack Straw,1239,,disc 1 track 1; MusicBrainz recording adc7dd9e-ecaf-4b6d-8602-cbfb25ac6bf8; no canonical performance mapped: setlist alignment for gd-1989-10-12 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2021,2,gd-1971-11-14-bertha-1-1,Bertha,367,,disc 1 track 2; MusicBrainz recording 15566cf9-73ad-4749-8d64-d3c3a30efd69; title aligned uniquely and monotonically with the gd-1971-11-14 setlist.
release-30-days-of-dead-2021,3,,Scarlet Begonias / Fire on the Mountain,1159,,disc 1 track 3; MusicBrainz recording ef4df6eb-8f31-4338-a06d-729884904b5d; no canonical performance mapped: setlist alignment for gd-1980-10-14 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2021,4,,Loose Lucy / Black‐Throated Wind,780,,disc 1 track 4; MusicBrainz recording 3dd56c8b-a2f5-4db2-b895-fcb303785eb5; no canonical performance mapped: setlist alignment for gd-1974-07-25 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2021,5,gd-1973-05-26-box-of-rain-2-6,Box of Rain,302,,disc 1 track 5; MusicBrainz recording b34e9ecd-6e08-4784-ba82-7b0d1259a92a; title aligned uniquely and monotonically with the gd-1973-05-26 setlist.
release-30-days-of-dead-2021,6,,Dire Wolf / My Brother Esau,603,,disc 1 track 6; MusicBrainz recording 1e151b1c-b76a-4bdd-9832-945647c700f1; no canonical performance mapped: setlist alignment for gd-1987-09-16 held (no_source_titles_match_canonical_setlist).
release-30-days-of-dead-2021,7,,Playing in the Band,1298,,disc 1 track 7; MusicBrainz recording f7cec4fe-4643-46d5-987d-4c3923bacbea; no canonical performance mapped: setlist alignment for gd-1984-10-15 held (ambiguous_alignment_2_ways).
release-30-days-of-dead-2021,8,gd-1972-11-15-wharf-rat-2-8,Wharf Rat,646,,disc 1 track 8; MusicBrainz recording 6ea2bac2-a709-46a8-84da-2685e4226b22; title aligned uniquely and monotonically with the gd-1972-11-15 setlist.
release-30-days-of-dead-2021,9,gd-1973-03-26-mississippi-half-step-2-2,Mississippi Half‐Step Uptown Toodeloo,462,,disc 1 track 9; MusicBrainz recording 6ac3ce93-8081-4b67-83e0-343d1e6686a7; title aligned uniquely and monotonically with the gd-1973-03-26 setlist.
release-30-days-of-dead-2021,10,gd-1994-10-19-feel-like-a-stranger-1-1,Feel Like a Stranger,630,,disc 1 track 10; MusicBrainz recording 5b9849d0-6551-468f-b691-db1abb59cb7a; title aligned uniquely and monotonically with the gd-1994-10-19 setlist.
release-30-days-of-dead-2021,11,gd-1988-04-03-cold-rain-and-snow-1-5,Cold Rain and Snow,449,,disc 1 track 11; MusicBrainz recording 79886101-4711-462a-8dbe-5ccf305376ad; title aligned uniquely and monotonically with the gd-1988-04-03 setlist.
release-30-days-of-dead-2021,12,,Help on the Way / Slipknot / Franklin’s Tower,1464,,disc 1 track 12; MusicBrainz recording b5cee780-96a6-4a52-b440-667bc811c34f; no canonical performance mapped: setlist alignment for gd-1984-04-21 held (no_source_titles_match_canonical_setlist).
