performance_id,show_id,song_id,set_number,set_label,position_in_set,encore,segue_into_next,performance_notes,source_key,source_record_id
gd-1982-05-23-let-it-grow-1-9,gd-1982-05-23,song-let-it-grow,1,Set 1,9,false,false,Source song UUID 14cf1cb3-ff4b-4952-9dc6-055a1348fda7; source label 'Let It Grow'.,gdshowsdb,14cf1cb3-ff4b-4952-9dc6-055a1348fda7
gd-1982-05-23-scarlet-begonias-2-1,gd-1982-05-23,song-scarlet-begonias,2,Set 2,1,false,true,Source song UUID b7fb73cb-c2f2-430a-9db0-b8c67cf5a283; source label 'Scarlet Begonias'.,gdshowsdb,b7fb73cb-c2f2-430a-9db0-b8c67cf5a283
gd-1982-05-23-fire-on-the-mountain-2-2,gd-1982-05-23,song-fire-on-the-mountain,2,Set 2,2,false,false,Source song UUID 27a279f4-54e7-4fc0-8389-8cd75f70a981; source label 'Fire On The Mountain'.,gdshowsdb,27a279f4-54e7-4fc0-8389-8cd75f70a981
gd-1982-05-23-samson-and-delilah-2-3,gd-1982-05-23,song-samson-and-delilah,2,Set 2,3,false,false,Source song UUID bd68277d-0d28-445f-a644-80bd69c0c29c; source label 'Samson And Delilah'.,gdshowsdb,bd68277d-0d28-445f-a644-80bd69c0c29c
gd-1982-05-23-ship-of-fools-2-4,gd-1982-05-23,song-ship-of-fools,2,Set 2,4,false,false,Source song UUID 74a0456e-027b-404d-956c-bc13bcf618da; source label 'Ship Of Fools'.,gdshowsdb,74a0456e-027b-404d-956c-bc13bcf618da
gd-1982-05-23-estimated-prophet-2-5,gd-1982-05-23,song-estimated-prophet,2,Set 2,5,false,true,Source song UUID 66cd5490-29e6-4f56-85bc-0d435b0ab891; source label 'Estimated Prophet'.,gdshowsdb,66cd5490-29e6-4f56-85bc-0d435b0ab891
gd-1982-05-23-eyes-of-the-world-2-6,gd-1982-05-23,song-eyes-of-the-world,2,Set 2,6,false,true,Source song UUID 9ee74799-331d-4fe1-9899-0b23ee420e89; source label 'Eyes Of The World'.,gdshowsdb,9ee74799-331d-4fe1-9899-0b23ee420e89
gd-1982-05-23-jam-2-7,gd-1982-05-23,song-jam,2,Set 2,7,false,true,Source song UUID 34d9bd31-f214-4ea9-ad3f-c942da74cb8b; source label 'Jam'.,gdshowsdb,34d9bd31-f214-4ea9-ad3f-c942da74cb8b
gd-1982-05-23-drums-2-8,gd-1982-05-23,song-drums,2,Set 2,8,false,true,Source song UUID f316643f-951d-4fa8-acb2-104965940477; source label 'Drums'.,gdshowsdb,f316643f-951d-4fa8-acb2-104965940477
gd-1982-05-23-space-2-9,gd-1982-05-23,song-space,2,Set 2,9,false,true,Source song UUID 8225a9ee-27f2-4528-b7a1-864b163fad96; source label 'Space'.,gdshowsdb,8225a9ee-27f2-4528-b7a1-864b163fad96
gd-1982-05-23-the-other-one-2-10,gd-1982-05-23,song-the-other-one,2,Set 2,10,false,true,Source song UUID 415748a7-8302-4f26-9cee-7ae1edea9302; source label 'The Other One'.,gdshowsdb,415748a7-8302-4f26-9cee-7ae1edea9302
gd-1982-05-23-stella-blue-2-11,gd-1982-05-23,song-stella-blue,2,Set 2,11,false,true,Source song UUID c8ac4eb9-5afd-43ac-bb17-96b86efe276b; source label 'Stella Blue'.,gdshowsdb,c8ac4eb9-5afd-43ac-bb17-96b86efe276b
gd-1982-05-23-i-need-a-miracle-2-12,gd-1982-05-23,song-i-need-a-miracle,2,Set 2,12,false,true,Source song UUID 852436ce-4a4f-46ac-837f-9588755f43a1; source label 'I Need A Miracle'.,gdshowsdb,852436ce-4a4f-46ac-837f-9588755f43a1
gd-1982-05-23-casey-jones-2-13,gd-1982-05-23,song-casey-jones,2,Set 2,13,false,false,Source song UUID 30ba6a25-1eb3-4e1f-969b-fba41482e950; source label 'Casey Jones'.,gdshowsdb,30ba6a25-1eb3-4e1f-969b-fba41482e950
gd-1982-05-23-satisfaction-3-1,gd-1982-05-23,song-satisfaction,3,Set 3,1,false,false,Source song UUID fda54650-d503-4ad8-8d76-05ae0d8ba999; source label 'Satisfaction'.,gdshowsdb,fda54650-d503-4ad8-8d76-05ae0d8ba999
gd-1982-05-23-brokedown-palace-3-2,gd-1982-05-23,song-brokedown-palace,3,Set 3,2,false,false,Source song UUID f06c0ed6-0d1d-4c18-9919-6a393c729a15; source label 'Brokedown Palace'.,gdshowsdb,f06c0ed6-0d1d-4c18-9919-6a393c729a15
gd-1982-05-28-alabama-getaway-1-1,gd-1982-05-28,song-alabama-getaway,1,Set 1,1,false,false,Source song UUID e4681d2c-4ea7-4f7a-a995-e1010c061023; source label 'Alabama Getaway'.,gdshowsdb,e4681d2c-4ea7-4f7a-a995-e1010c061023
gd-1982-05-28-greatest-story-ever-told-1-2,gd-1982-05-28,song-greatest-story-ever-told,1,Set 1,2,false,false,Source song UUID d191950a-40f5-4194-9b0a-e853b47a109c; source label 'Greatest Story Ever Told'.,gdshowsdb,d191950a-40f5-4194-9b0a-e853b47a109c
gd-1982-05-28-althea-1-3,gd-1982-05-28,song-althea,1,Set 1,3,false,false,Source song UUID e0c341e8-fa86-4f89-9bd5-45f58cd3b28d; source label 'Althea'.,gdshowsdb,e0c341e8-fa86-4f89-9bd5-45f58cd3b28d
gd-1982-05-28-little-red-rooster-1-4,gd-1982-05-28,song-little-red-rooster,1,Set 1,4,false,false,Source song UUID d8cdd18b-93cd-45ca-87e4-57308b9c93df; source label 'Little Red Rooster'.,gdshowsdb,d8cdd18b-93cd-45ca-87e4-57308b9c93df
gd-1982-05-28-tennessee-jed-1-5,gd-1982-05-28,song-tennessee-jed,1,Set 1,5,false,false,Source song UUID 12b53209-eb71-4df2-a058-bdd6ee967f4a; source label 'Tennessee Jed'.,gdshowsdb,12b53209-eb71-4df2-a058-bdd6ee967f4a
gd-1982-05-28-truckin-1-6,gd-1982-05-28,song-truckin,1,Set 1,6,false,true,"Source song UUID 18ed398f-8d9c-408f-9916-351e0087209a; source label ""Truckin'"".",gdshowsdb,18ed398f-8d9c-408f-9916-351e0087209a
gd-1982-05-28-drums-1-7,gd-1982-05-28,song-drums,1,Set 1,7,false,true,Source song UUID c17097ca-7302-464d-ac29-a1d667bc9d23; source label 'Drums'.,gdshowsdb,c17097ca-7302-464d-ac29-a1d667bc9d23
gd-1982-05-28-space-1-8,gd-1982-05-28,song-space,1,Set 1,8,false,true,Source song UUID 21a2f4d4-fa41-4c09-b32a-7989864d24aa; source label 'Space'.,gdshowsdb,21a2f4d4-fa41-4c09-b32a-7989864d24aa
gd-1982-05-28-goin-down-the-road-feelin-bad-1-9,gd-1982-05-28,song-goin-down-the-road-feelin-bad,1,Set 1,9,false,true,"Source song UUID b2da678f-0405-4c1f-9741-ffd59f86aab8; source label ""Goin' Down The Road Feelin' Bad"".",gdshowsdb,b2da678f-0405-4c1f-9741-ffd59f86aab8
gd-1982-05-28-not-fade-away-1-10,gd-1982-05-28,song-not-fade-away,1,Set 1,10,false,false,Source song UUID 8af4607e-2232-43f2-8bd9-7c98f146e0e7; source label 'Not Fade Away'.,gdshowsdb,8af4607e-2232-43f2-8bd9-7c98f146e0e7
gd-1982-05-28-walkin-blues-2-1,gd-1982-05-28,song-walkin-blues,2,Set 2,1,false,false,"Source song UUID a24a075e-e98b-47a4-94f6-b3a969832658; source label ""Walkin' Blues"".",gdshowsdb,a24a075e-e98b-47a4-94f6-b3a969832658
gd-1982-05-28-a-mind-to-give-up-livin-2-2,gd-1982-05-28,song-a-mind-to-give-up-livin,2,Set 2,2,false,false,"Source song UUID 393d4e09-f98a-4f52-a779-8210962a6b77; source label ""A Mind To Give Up Livin'"".",gdshowsdb,393d4e09-f98a-4f52-a779-8210962a6b77
gd-1982-05-28-turn-on-your-lovelight-2-3,gd-1982-05-28,song-turn-on-your-lovelight,2,Set 2,3,false,true,Source song UUID d5cfca28-4c50-40ed-a467-5ace8513b195; source label 'Turn On Your Lovelight'.,gdshowsdb,d5cfca28-4c50-40ed-a467-5ace8513b195
gd-1982-05-28-johnny-b-goode-2-4,gd-1982-05-28,song-johnny-b-goode,2,Set 2,4,false,false,Source song UUID bda8f540-1cf0-465b-af08-10280ad47e6f; source label 'Johnny B. Goode'.,gdshowsdb,bda8f540-1cf0-465b-af08-10280ad47e6f
gd-1982-07-17-bertha-1-1,gd-1982-07-17,song-bertha,1,Set 1,1,false,true,Source song UUID d980f622-e679-41ac-bf3c-30ebb772d9dc; source label 'Bertha'.,gdshowsdb,d980f622-e679-41ac-bf3c-30ebb772d9dc
gd-1982-07-17-greatest-story-ever-told-1-2,gd-1982-07-17,song-greatest-story-ever-told,1,Set 1,2,false,false,Source song UUID d1dddc98-5841-4ba6-83c2-6b3379fa5d46; source label 'Greatest Story Ever Told'.,gdshowsdb,d1dddc98-5841-4ba6-83c2-6b3379fa5d46
gd-1982-07-17-they-love-each-other-1-3,gd-1982-07-17,song-they-love-each-other,1,Set 1,3,false,false,Source song UUID 97fa4a01-e5f0-437a-b64b-0ef769c61357; source label 'They Love Each Other'.,gdshowsdb,97fa4a01-e5f0-437a-b64b-0ef769c61357
gd-1982-07-17-me-and-my-uncle-1-4,gd-1982-07-17,song-me-and-my-uncle,1,Set 1,4,false,true,Source song UUID 0b9c89a1-8ece-45eb-b2fb-149da8591c13; source label 'Me And My Uncle'.,gdshowsdb,0b9c89a1-8ece-45eb-b2fb-149da8591c13
gd-1982-07-17-big-river-1-5,gd-1982-07-17,song-big-river,1,Set 1,5,false,false,Source song UUID 22a98b2b-d1d7-4674-9b44-1e3f38715801; source label 'Big River'.,gdshowsdb,22a98b2b-d1d7-4674-9b44-1e3f38715801
gd-1982-07-17-althea-1-6,gd-1982-07-17,song-althea,1,Set 1,6,false,true,Source song UUID a98c20aa-db77-4d3c-9bf3-e7cb3770df20; source label 'Althea'.,gdshowsdb,a98c20aa-db77-4d3c-9bf3-e7cb3770df20
gd-1982-07-17-little-red-rooster-1-7,gd-1982-07-17,song-little-red-rooster,1,Set 1,7,false,false,Source song UUID 6eccdb12-ac7b-4d96-87ec-ea7369f4f8ee; source label 'Little Red Rooster'.,gdshowsdb,6eccdb12-ac7b-4d96-87ec-ea7369f4f8ee
gd-1982-07-17-tennessee-jed-1-8,gd-1982-07-17,song-tennessee-jed,1,Set 1,8,false,true,Source song UUID 21fe3eb3-bd11-4b89-8f56-1cf6e3a206e0; source label 'Tennessee Jed'.,gdshowsdb,21fe3eb3-bd11-4b89-8f56-1cf6e3a206e0
gd-1982-07-17-truckin-1-9,gd-1982-07-17,song-truckin,1,Set 1,9,false,false,"Source song UUID 4a767f1f-4666-43d8-845e-b39a2fc32d86; source label ""Truckin'"".",gdshowsdb,4a767f1f-4666-43d8-845e-b39a2fc32d86
gd-1982-07-17-playing-in-the-band-2-1,gd-1982-07-17,song-playing-in-the-band,2,Set 2,1,false,true,Source song UUID a17bcbb1-ade2-458d-9c83-762e9b17817c; source label 'Playing In The Band'.,gdshowsdb,a17bcbb1-ade2-458d-9c83-762e9b17817c
gd-1982-07-17-china-cat-sunflower-2-2,gd-1982-07-17,song-china-cat-sunflower,2,Set 2,2,false,true,Source song UUID 19aa0272-6302-4d8e-a35a-7549a850c6d7; source label 'China Cat Sunflower'.,gdshowsdb,19aa0272-6302-4d8e-a35a-7549a850c6d7
gd-1982-07-17-i-know-you-rider-2-3,gd-1982-07-17,song-i-know-you-rider,2,Set 2,3,false,true,Source song UUID 19e29736-a086-4f29-a826-f4f527f5159a; source label 'I Know You Rider'.,gdshowsdb,19e29736-a086-4f29-a826-f4f527f5159a
gd-1982-07-17-estimated-prophet-2-4,gd-1982-07-17,song-estimated-prophet,2,Set 2,4,false,true,Source song UUID 372e21e7-4a92-4ad4-8d30-b50af48f96ab; source label 'Estimated Prophet'.,gdshowsdb,372e21e7-4a92-4ad4-8d30-b50af48f96ab
gd-1982-07-17-jam-2-5,gd-1982-07-17,song-jam,2,Set 2,5,false,true,Source song UUID 6b6e45f9-d394-42e6-9900-428d951618d1; source label 'Jam'.,gdshowsdb,6b6e45f9-d394-42e6-9900-428d951618d1
gd-1982-07-17-drums-2-6,gd-1982-07-17,song-drums,2,Set 2,6,false,true,Source song UUID 7218d7d6-8df3-4f33-bd95-35edc0a49a09; source label 'Drums'.,gdshowsdb,7218d7d6-8df3-4f33-bd95-35edc0a49a09
gd-1982-07-17-space-2-7,gd-1982-07-17,song-space,2,Set 2,7,false,true,Source song UUID ad86a5eb-0f56-4b60-939c-522b525b87ef; source label 'Space'.,gdshowsdb,ad86a5eb-0f56-4b60-939c-522b525b87ef
gd-1982-07-17-the-wheel-2-8,gd-1982-07-17,song-the-wheel,2,Set 2,8,false,true,Source song UUID 1e4fe126-0db2-45b7-ba21-417384529339; source label 'The Wheel'.,gdshowsdb,1e4fe126-0db2-45b7-ba21-417384529339
gd-1982-07-17-playing-in-the-band-2-9,gd-1982-07-17,song-playing-in-the-band,2,Set 2,9,false,true,Source song UUID ba13629a-b1ee-4072-b76f-6b77d10a580c; source label 'Playing In The Band'.,gdshowsdb,ba13629a-b1ee-4072-b76f-6b77d10a580c
gd-1982-07-17-around-and-around-2-10,gd-1982-07-17,song-around-and-around,2,Set 2,10,false,true,Source song UUID 04daa275-8cc8-49b0-b588-3f5044d4b4d6; source label 'Around And Around'.,gdshowsdb,04daa275-8cc8-49b0-b588-3f5044d4b4d6
gd-1982-07-17-one-more-saturday-night-2-11,gd-1982-07-17,song-one-more-saturday-night,2,Set 2,11,false,false,Source song UUID c3293f32-e6d1-4f68-a5b5-9e5d7bbb8fcb; source label 'One More Saturday Night'.,gdshowsdb,c3293f32-e6d1-4f68-a5b5-9e5d7bbb8fcb
gd-1982-07-17-it-s-all-over-now-baby-blue-3-1,gd-1982-07-17,song-it-s-all-over-now-baby-blue,3,Set 3,1,false,false,"Source song UUID e2db6484-85ff-4255-85a6-d12e91a91af9; source label ""It's All Over Now Baby Blue"".",gdshowsdb,e2db6484-85ff-4255-85a6-d12e91a91af9
gd-1982-07-18-minglewood-blues-1-1,gd-1982-07-18,song-minglewood-blues,1,Set 1,1,false,false,Source song UUID b46179f6-9c7c-4f73-be8e-e228f5f3b3ac; source label 'Minglewood Blues'.,gdshowsdb,b46179f6-9c7c-4f73-be8e-e228f5f3b3ac
gd-1982-07-18-friend-of-the-devil-1-2,gd-1982-07-18,song-friend-of-the-devil,1,Set 1,2,false,false,Source song UUID 6a0661e8-9a65-4d24-bdd0-4b90102ab732; source label 'Friend Of The Devil'.,gdshowsdb,6a0661e8-9a65-4d24-bdd0-4b90102ab732
gd-1982-07-18-mama-tried-1-3,gd-1982-07-18,song-mama-tried,1,Set 1,3,false,true,Source song UUID 12084712-446e-4487-ab8e-15a32391138f; source label 'Mama Tried'.,gdshowsdb,12084712-446e-4487-ab8e-15a32391138f
gd-1982-07-18-mexicali-blues-1-4,gd-1982-07-18,song-mexicali-blues,1,Set 1,4,false,false,Source song UUID 1a86bd04-41c0-48da-9630-76326890245f; source label 'Mexicali Blues'.,gdshowsdb,1a86bd04-41c0-48da-9630-76326890245f
gd-1982-07-18-loser-1-5,gd-1982-07-18,song-loser,1,Set 1,5,false,false,Source song UUID 4aea95ab-ed5b-4999-b30d-121f22034e83; source label 'Loser'.,gdshowsdb,4aea95ab-ed5b-4999-b30d-121f22034e83
gd-1982-07-18-cassidy-1-6,gd-1982-07-18,song-cassidy,1,Set 1,6,false,false,Source song UUID 5461f14e-ba61-4539-8a69-1a561114e786; source label 'Cassidy'.,gdshowsdb,5461f14e-ba61-4539-8a69-1a561114e786
gd-1982-07-18-ramble-on-rose-1-7,gd-1982-07-18,song-ramble-on-rose,1,Set 1,7,false,false,Source song UUID 9a7edc78-d3ae-44e3-987a-972e7d81294a; source label 'Ramble On Rose'.,gdshowsdb,9a7edc78-d3ae-44e3-987a-972e7d81294a
gd-1982-07-18-looks-like-rain-1-8,gd-1982-07-18,song-looks-like-rain,1,Set 1,8,false,true,Source song UUID 608d351f-100e-423f-b438-0300a71e1d1e; source label 'Looks Like Rain'.,gdshowsdb,608d351f-100e-423f-b438-0300a71e1d1e
gd-1982-07-18-deal-1-9,gd-1982-07-18,song-deal,1,Set 1,9,false,false,Source song UUID 91c73b37-134c-427c-9b8a-af8971f262c0; source label 'Deal'.,gdshowsdb,91c73b37-134c-427c-9b8a-af8971f262c0
gd-1982-07-18-samson-and-delilah-2-1,gd-1982-07-18,song-samson-and-delilah,2,Set 2,1,false,true,Source song UUID fe910adb-a156-4cd3-903d-d9d2d528c61a; source label 'Samson And Delilah'.,gdshowsdb,fe910adb-a156-4cd3-903d-d9d2d528c61a
gd-1982-07-18-franklin-s-tower-2-2,gd-1982-07-18,song-franklin-s-tower,2,Set 2,2,false,false,"Source song UUID a3102a0c-c648-4ee5-869c-b0a7c204d726; source label ""Franklin's Tower"".",gdshowsdb,a3102a0c-c648-4ee5-869c-b0a7c204d726
gd-1982-07-18-man-smart-woman-smarter-2-3,gd-1982-07-18,song-man-smart-woman-smarter,2,Set 2,3,false,false,Source song UUID 3c02a171-69f6-4d83-8b38-f69d299a4538; source label 'Man Smart (Woman Smarter)'.,gdshowsdb,3c02a171-69f6-4d83-8b38-f69d299a4538
gd-1982-07-18-ship-of-fools-2-4,gd-1982-07-18,song-ship-of-fools,2,Set 2,4,false,false,Source song UUID 2602d1d7-1765-4dc9-9027-13c134d918c1; source label 'Ship Of Fools'.,gdshowsdb,2602d1d7-1765-4dc9-9027-13c134d918c1
gd-1982-07-18-crazy-fingers-2-5,gd-1982-07-18,song-crazy-fingers,2,Set 2,5,false,true,Source song UUID e944709f-9f85-4a75-8a10-eb3ed2dd7865; source label 'Crazy Fingers'.,gdshowsdb,e944709f-9f85-4a75-8a10-eb3ed2dd7865
gd-1982-07-18-drums-2-6,gd-1982-07-18,song-drums,2,Set 2,6,false,true,Source song UUID 5aa48803-f8a1-4b53-89a1-62aef2989ce7; source label 'Drums'.,gdshowsdb,5aa48803-f8a1-4b53-89a1-62aef2989ce7
gd-1982-07-18-space-2-7,gd-1982-07-18,song-space,2,Set 2,7,false,true,Source song UUID df3dfa39-9d08-4ea5-99ef-ff887b2edca8; source label 'Space'.,gdshowsdb,df3dfa39-9d08-4ea5-99ef-ff887b2edca8
gd-1982-07-18-not-fade-away-2-8,gd-1982-07-18,song-not-fade-away,2,Set 2,8,false,true,Source song UUID 056cae70-25ac-472c-b620-40cb12a7d5a4; source label 'Not Fade Away'.,gdshowsdb,056cae70-25ac-472c-b620-40cb12a7d5a4
gd-1982-07-18-the-other-one-2-9,gd-1982-07-18,song-the-other-one,2,Set 2,9,false,true,Source song UUID 2fd8705d-f623-4f4a-8b50-3d7074c1bc5f; source label 'The Other One'.,gdshowsdb,2fd8705d-f623-4f4a-8b50-3d7074c1bc5f
gd-1982-07-18-wharf-rat-2-10,gd-1982-07-18,song-wharf-rat,2,Set 2,10,false,true,Source song UUID f95b7589-87f3-4f6a-9f9e-ebcb14a0ecdb; source label 'Wharf Rat'.,gdshowsdb,f95b7589-87f3-4f6a-9f9e-ebcb14a0ecdb
gd-1982-07-18-sugar-magnolia-2-11,gd-1982-07-18,song-sugar-magnolia,2,Set 2,11,false,false,Source song UUID 85d3c34a-1174-45e6-a162-0c01e1e53524; source label 'Sugar Magnolia'.,gdshowsdb,85d3c34a-1174-45e6-a162-0c01e1e53524
gd-1982-07-18-satisfaction-3-1,gd-1982-07-18,song-satisfaction,3,Set 3,1,false,true,Source song UUID 058ab228-491b-4de6-a761-f8f640a43e39; source label 'Satisfaction'.,gdshowsdb,058ab228-491b-4de6-a761-f8f640a43e39
gd-1982-07-18-brokedown-palace-3-2,gd-1982-07-18,song-brokedown-palace,3,Set 3,2,false,false,Source song UUID b1916a7b-b92a-4901-8419-499afac6944e; source label 'Brokedown Palace'.,gdshowsdb,b1916a7b-b92a-4901-8419-499afac6944e
gd-1982-07-25-mississippi-half-step-1-1,gd-1982-07-25,song-mississippi-half-step,1,Set 1,1,false,true,Source song UUID e64c5f11-21cb-43dc-a90e-d358e609230a; source label 'Mississippi Half Step'.,gdshowsdb,e64c5f11-21cb-43dc-a90e-d358e609230a
gd-1982-07-25-franklin-s-tower-1-2,gd-1982-07-25,song-franklin-s-tower,1,Set 1,2,false,true,"Source song UUID 10373ec7-162b-4653-8a84-5561f8a4d5f1; source label ""Franklin's Tower"".",gdshowsdb,10373ec7-162b-4653-8a84-5561f8a4d5f1
gd-1982-07-25-c-c-rider-1-3,gd-1982-07-25,song-c-c-rider,1,Set 1,3,false,false,Source song UUID 84d8313a-0bab-41f3-858e-44627174e07e; source label 'C.C. Rider'.,gdshowsdb,84d8313a-0bab-41f3-858e-44627174e07e
gd-1982-07-25-bird-song-1-4,gd-1982-07-25,song-bird-song,1,Set 1,4,false,false,Source song UUID ba3482b0-ba15-4aa0-af7f-b4bd95431f9a; source label 'Bird Song'.,gdshowsdb,ba3482b0-ba15-4aa0-af7f-b4bd95431f9a
gd-1982-07-25-el-paso-1-5,gd-1982-07-25,song-el-paso,1,Set 1,5,false,false,Source song UUID ccea102b-1357-4914-92a2-44ca3493d5eb; source label 'El Paso'.,gdshowsdb,ccea102b-1357-4914-92a2-44ca3493d5eb
gd-1982-07-25-candyman-1-6,gd-1982-07-25,song-candyman,1,Set 1,6,false,false,Source song UUID 4430a190-784a-4cc9-b63a-228b4640417b; source label 'Candyman'.,gdshowsdb,4430a190-784a-4cc9-b63a-228b4640417b
gd-1982-07-25-lost-sailor-1-7,gd-1982-07-25,song-lost-sailor,1,Set 1,7,false,true,Source song UUID 3849ede2-f47a-4546-91b8-423d91c5aaa6; source label 'Lost Sailor'.,gdshowsdb,3849ede2-f47a-4546-91b8-423d91c5aaa6
gd-1982-07-25-saint-of-circumstance-1-8,gd-1982-07-25,song-saint-of-circumstance,1,Set 1,8,false,true,Source song UUID 7db88c38-a52c-42b8-b7ca-08c081218d4c; source label 'Saint Of Circumstance'.,gdshowsdb,7db88c38-a52c-42b8-b7ca-08c081218d4c
gd-1982-07-25-deal-1-9,gd-1982-07-25,song-deal,1,Set 1,9,false,false,Source song UUID f4fa2ee9-7655-4c50-a257-9c5d7a6fd491; source label 'Deal'.,gdshowsdb,f4fa2ee9-7655-4c50-a257-9c5d7a6fd491
gd-1982-07-25-scarlet-begonias-2-1,gd-1982-07-25,song-scarlet-begonias,2,Set 2,1,false,true,Source song UUID 4751a1fd-c4f9-4449-8eb5-06feec7c4eaa; source label 'Scarlet Begonias'.,gdshowsdb,4751a1fd-c4f9-4449-8eb5-06feec7c4eaa
gd-1982-07-25-fire-on-the-mountain-2-2,gd-1982-07-25,song-fire-on-the-mountain,2,Set 2,2,false,true,Source song UUID b841f345-4418-4504-862d-abf8d509ede2; source label 'Fire On The Mountain'.,gdshowsdb,b841f345-4418-4504-862d-abf8d509ede2
gd-1982-07-25-samson-and-delilah-2-3,gd-1982-07-25,song-samson-and-delilah,2,Set 2,3,false,false,Source song UUID 2a8c4be5-0f56-441c-90a9-b88c4710d75d; source label 'Samson And Delilah'.,gdshowsdb,2a8c4be5-0f56-441c-90a9-b88c4710d75d
gd-1982-07-25-crazy-fingers-2-4,gd-1982-07-25,song-crazy-fingers,2,Set 2,4,false,true,Source song UUID 9d3e43b8-616f-4c38-a0a0-6727cd45c6cd; source label 'Crazy Fingers'.,gdshowsdb,9d3e43b8-616f-4c38-a0a0-6727cd45c6cd
gd-1982-07-25-estimated-prophet-2-5,gd-1982-07-25,song-estimated-prophet,2,Set 2,5,false,true,Source song UUID 6ab7147d-c58b-466a-a379-98aa6b83e9bf; source label 'Estimated Prophet'.,gdshowsdb,6ab7147d-c58b-466a-a379-98aa6b83e9bf
gd-1982-07-25-jam-2-6,gd-1982-07-25,song-jam,2,Set 2,6,false,true,Source song UUID 692202e1-3c79-477a-83ee-7e3fec550e81; source label 'Jam'.,gdshowsdb,692202e1-3c79-477a-83ee-7e3fec550e81
gd-1982-07-25-drums-2-7,gd-1982-07-25,song-drums,2,Set 2,7,false,true,Source song UUID ee3bebf7-0843-4d01-877b-b54dd4b850ce; source label 'Drums'.,gdshowsdb,ee3bebf7-0843-4d01-877b-b54dd4b850ce
gd-1982-07-25-space-2-8,gd-1982-07-25,song-space,2,Set 2,8,false,true,Source song UUID 874c17a5-69c9-4497-8f0d-4d9905f5b27b; source label 'Space'.,gdshowsdb,874c17a5-69c9-4497-8f0d-4d9905f5b27b
gd-1982-07-25-not-fade-away-2-9,gd-1982-07-25,song-not-fade-away,2,Set 2,9,false,true,Source song UUID aad9ac5c-218e-4351-b106-14bfa874761c; source label 'Not Fade Away'.,gdshowsdb,aad9ac5c-218e-4351-b106-14bfa874761c
gd-1982-07-25-black-peter-2-10,gd-1982-07-25,song-black-peter,2,Set 2,10,false,true,Source song UUID 788ea9c3-f7dc-4a96-b07d-1e5e9ce3d89b; source label 'Black Peter'.,gdshowsdb,788ea9c3-f7dc-4a96-b07d-1e5e9ce3d89b
gd-1982-07-25-good-lovin-2-11,gd-1982-07-25,song-good-lovin,2,Set 2,11,false,false,"Source song UUID 7caf2eed-6bc1-444c-b502-a7c712496e03; source label ""Good Lovin'"".",gdshowsdb,7caf2eed-6bc1-444c-b502-a7c712496e03
gd-1982-07-25-don-t-ease-me-in-3-1,gd-1982-07-25,song-don-t-ease-me-in,3,Set 3,1,false,false,"Source song UUID 94c3af47-d626-4ac0-a28e-0349106395f7; source label ""Don't Ease Me In"".",gdshowsdb,94c3af47-d626-4ac0-a28e-0349106395f7
gd-1982-07-27-jack-straw-1-1,gd-1982-07-27,song-jack-straw,1,Set 1,1,false,true,Source song UUID d8b427fe-0817-48ca-be84-497a57e0690d; source label 'Jack Straw'.,gdshowsdb,d8b427fe-0817-48ca-be84-497a57e0690d
gd-1982-07-27-sugaree-1-2,gd-1982-07-27,song-sugaree,1,Set 1,2,false,false,Source song UUID 33ffdfea-5733-4cfb-a6fe-a31e5e606aa9; source label 'Sugaree'.,gdshowsdb,33ffdfea-5733-4cfb-a6fe-a31e5e606aa9
gd-1982-07-27-on-the-road-again-1-3,gd-1982-07-27,song-on-the-road-again,1,Set 1,3,false,false,Source song UUID 446d3662-4b1f-465b-b5e2-15e1163c2ff7; source label 'On The Road Again'.,gdshowsdb,446d3662-4b1f-465b-b5e2-15e1163c2ff7
gd-1982-07-27-it-must-have-been-the-roses-1-4,gd-1982-07-27,song-it-must-have-been-the-roses,1,Set 1,4,false,false,Source song UUID 538f80ba-e607-4e84-b1dd-4acdb7043121; source label 'It Must Have Been The Roses'.,gdshowsdb,538f80ba-e607-4e84-b1dd-4acdb7043121
gd-1982-07-27-me-and-my-uncle-1-5,gd-1982-07-27,song-me-and-my-uncle,1,Set 1,5,false,true,Source song UUID d2bafaed-aa96-46bf-9eac-a5f0b0bb3fcc; source label 'Me And My Uncle'.,gdshowsdb,d2bafaed-aa96-46bf-9eac-a5f0b0bb3fcc
gd-1982-07-27-big-river-1-6,gd-1982-07-27,song-big-river,1,Set 1,6,false,false,Source song UUID 069c1825-a636-4216-87df-613b68c93567; source label 'Big River'.,gdshowsdb,069c1825-a636-4216-87df-613b68c93567
gd-1982-07-27-peggy-o-1-7,gd-1982-07-27,song-peggy-o,1,Set 1,7,false,true,Source song UUID aef8fd3a-e31e-4d96-b898-f2b8c2dca11c; source label 'Peggy-O'.,gdshowsdb,aef8fd3a-e31e-4d96-b898-f2b8c2dca11c
gd-1982-07-27-little-red-rooster-1-8,gd-1982-07-27,song-little-red-rooster,1,Set 1,8,false,false,Source song UUID 5a1f32da-7160-45a2-b135-d1cf672cb4d6; source label 'Little Red Rooster'.,gdshowsdb,5a1f32da-7160-45a2-b135-d1cf672cb4d6
